duplicates,sort,signataires,concurrents,legislature,signataire_special,nb_signataires,id,expose_ln,majorite,text_ln,groupes
1,Retiré,"M. Benoit,  M. Lagarde, M. Riester, M. Guy Bricout, M. Christophe, M. Demilly, Mme Descamps, M. Dunoyer, M. Favennec Becot, Mme Firmin Le Bodo, M. Gomès, M. Herth, M. Morel-À-L'Huissier, M. Pancher, Mme Sage, Mme Sanquer, M. Vercamer, M. Philippe Vigier, M. Zumkeller",5,15,,32,37177,515,False,337,UAI
1,Non soutenu,Mme Battistel,17,15,,1,26456,928,False,456,NG
2,Non soutenu,"M. Pupponi,  Mme Bareigts, Mme Biémouret, M. Carvounas, Mme Karamanli, Mme Untermaier, M. Hutin",10,15,,7,26458,1705,False,223,NG
1,Non soutenu,Mme Ménard,24,15,,1,26459,1159,False,275,NI
5,Non soutenu,Mme Duby-Muller,34,15,,1,37178,1082,False,454,LR
1,Tombe,"Mme Obono,  Mme Autain, M. Bernalicis, M. Coquerel, M. Corbière, Mme Fiat, M. Lachaud, M. Larive, M. Mélenchon, Mme Panot, M. Prud'homme, M. Quatennens, M. Ratenon, Mme Ressiguier, Mme Rubin, M. Ruffin, Mme Taurine",3,15,,17,881,532,False,300,LFI
1,Non soutenu,"Mme Brulebois,  M. Mendes, Mme Sylla, M. Sorre, Mme Leguille-Balloy, M. Buchou",2,15,,6,37179,1986,True,504,LREM
1,Non soutenu,"M. Mathiasin,  Mme Deprez-Audebert, Mme Benin, Mme Maud Petit, M. Hammouche",5,15,,5,26468,359,True,106,MODEM
1,Non soutenu,"M. Ruffin,  Mme Autain, M. Bernalicis, M. Coquerel, M. Corbière, Mme Fiat, M. Lachaud, M. Larive, M. Mélenchon, Mme Obono, Mme Panot, M. Prud'homme, M. Quatennens, M. Ratenon, Mme Ressiguier, Mme Rubin, Mme Taurine",24,15,,17,26470,1964,False,234,LFI
1,Adopté,"M. Nogal,  Mme de Lavergne, M. Damien Adam, M. Anato, Mme Beaudouin-Hubiere, M. Besson-Moreau, Mme Bessot Ballot, Mme Blanc, M. Blein, M. Bothorel, Mme Brunet, M. Cazenove, M. Cellier, Mme Crouzet, M. Daniel, M. Delpon, M. Démoulin, Mme Do, Mme Hammerer, Mme Hennion, M. Huppé, M. Kasbarian, Mme Le Meur, Mme Lebec, M. Leclabart, M. Lescure, Mme Limon, M. Martin, Mme Melchior, Mme O'Petit, Mme Oppelt, Mme Petel, M. Potterie, M. Sempastous, M. Sommer, Mme Tiegna, M. Ferrand, les membres du groupe La République en Marche",1,15,,36,26471,1979,True,4745,LREM
1,Retiré avant séance,M. Vuilletet,38,15,,1,26472,734,True,392,LREM
1,Non soutenu,"M. Mathiasin,  Mme Deprez-Audebert, Mme Benin, Mme Maud Petit, M. Hammouche",17,15,,5,26481,575,True,154,MODEM
1,Non soutenu,M. Alauzet,10,15,,1,26483,859,True,526,LREM
1,Non soutenu,"M. Pupponi,  Mme Bareigts, Mme Biémouret, M. Carvounas, Mme Karamanli, Mme Untermaier, M. Hutin",1,15,,7,26487,919,False,791,NG
1,Adopté,M. Vuilletet,151,15,,1,26488,907,True,1024,LREM
3,Adopté,"M. Pupponi,  Mme Bareigts, Mme Biémouret, M. Carvounas, Mme Karamanli, Mme Untermaier, M. Letchimy, M. Hutin",85,15,,8,26489,334,False,108,NG
1,Retiré,"M. Sempastous,  Mme Melchior, M. Sommer",85,15,,3,26490,278,True,111,LREM
1,Tombe,M. Viala,4,15,,1,4415,614,False,862,LR
1,Non soutenu,"Mme Jacqueline Maquet,  Mme Piron, M. Bois",85,15,,3,26492,184,True,204,LREM
5,Adopté,"Mme Lacroute,  M. Saddier, M. Hetzel, Mme Bazin-Malgras, M. Straumann, M. Bony, Mme Louwagie, M. Masson, M. Le Fur, M. Cordier, M. Reda, M. Quentin, M. Viala, M. Descoeur, Mme Valérie Boyer, Mme Trastour-Isnart, Mme Le Grip",109,15,,17,26493,784,False,356,LR
1,Non soutenu,"M. Gaillard, Mme Françoise Dumas",109,15,,2,26494,768,True,130,LREM
4,Adopté,"M. Pupponi,  Mme Bareigts, Mme Biémouret, M. Carvounas, Mme Karamanli, Mme Untermaier, M. Letchimy, M. Hutin",109,15,,8,26497,1623,False,610,NG
1,Non soutenu,"M. Lagarde,  Mme Auconie, M. Benoit, M. Bournazel, M. Guy Bricout, Mme Descamps, M. Dunoyer, M. Favennec Becot, Mme Firmin Le Bodo, M. Gomès, M. Leroy, Mme Magnier, M. Morel-À-L'Huissier, M. Naegelen, M. Vercamer, M. Zumkeller",20,15,,16,26498,919,False,654,UAI
1,Non soutenu,Mme Ménard,1,15,,1,26500,527,False,29,NI
1,Retiré,M. Bazin,5,15,,1,26502,327,False,694,LR
2,Retiré,"M. Delpon,  Mme Bureau-Bonnard, M. Sorre, M. Blanchet, M. Damaisin, M. Testé, M. Cazenove, Mme Ali",68,15,,8,26505,254,True,215,LREM
2,Non soutenu,M. Lagarde,85,15,,1,26506,163,False,104,UAI
2,Adopté,"M. Pupponi,  Mme Bareigts, Mme Biémouret, M. Carvounas, Mme Karamanli, Mme Untermaier, M. Letchimy, M. Hutin",21,15,,8,26509,2321,False,414,NG
1,Non soutenu,M. Martin,68,15,,1,26510,2263,True,555,LREM
1,Irrecevable,"Mme Do,  M. Portarrieu, Mme Brulebois, Mme Blanc, Mme Tiegna, M. Gaillard, Mme Valetta Ardisson, M. Testé, Mme Thillaye, M. Thiébaut, Mme Toutut-Picard, Mme Mauborgne, M. Besson-Moreau, M. Cazenove, M. Cédric Roussel, Mme Faure-Muntian, Mme Mireille Robert, Mme Michel, Mme Genetet, Mme Le Meur, Mme Françoise Dumas",11,15,,21,26512,,True,74,LREM
1,Non soutenu,Mme Bessot Ballot,8,15,,1,26513,939,True,644,LREM
1,Retiré,"M. Fuchs,  Mme El Ha&iuml;ry, Mme Florennes, Mme Poueyto",68,15,,4,26516,608,True,1184,MODEM
1,Retiré avant séance,"M. Pradié,  M. Boucard, M. Pierre-Henri Dumont, Mme Bazin-Malgras, M. Abad",7,15,,5,1974,223,False,136,LR
1,Non soutenu,M. Martin,68,15,,1,26521,722,True,182,LREM
1,Non soutenu,"M. Saddier,  Mme Duby-Muller, M. Emmanuel Maquet, M. Menuel, M. Bony, M. Reiss, M. Ramadier, M. Abad, Mme Bonnivard, M. Cinieri, M. Cordier, M. Descoeur, Mme Louwagie",33,15,,13,31819,3305,False,89,LR
1,Non soutenu,M. Viala,11,15,,1,883,320,False,102,LR
5,Tombe,"M. Pauget,  M. Straumann, Mme Meunier, M. Brun, M. de Ganay, Mme Poletti, M. Viala, M. Bazin, Mme Levy, M. Vialay, M. Masson, M. Hetzel, M. Reda, M. Parigi, M. Le Fur, M. Leclerc, Mme Bonnivard",85,15,,17,26526,1284,False,122,LR
6,Non soutenu,"M. Ramadier,  M. Reda, M. Hetzel",85,15,,3,26530,558,False,446,LR
4,Adopté,"M. Peu,  M. Wulfranc, M. Bruneel, Mme Bello, M. Brotherson, Mme Buffet, M. Chassaigne, M. Dharréville, M. Dufrègne, Mme Faucillon, M. Jumel, Mme Kéclard-Mondésir, M. Lecoq, M. Nilor, M. Fabien Roussel, M. Serville",68,15,,16,26531,650,False,115,GDR
2,Adopté,"M. Pupponi,  Mme Bareigts, Mme Biémouret, M. Carvounas, Mme Karamanli, Mme Untermaier, M. Letchimy, M. Hutin",21,15,,8,26533,1948,False,1793,NG
1,Non soutenu,"M. Prud'homme,  Mme Autain, M. Bernalicis, M. Coquerel, M. Corbière, Mme Fiat, M. Lachaud, M. Larive, M. Mélenchon, Mme Obono, Mme Panot, M. Quatennens, M. Ratenon, Mme Ressiguier, Mme Rubin, M. Ruffin, Mme Taurine",12,15,,17,26534,827,False,129,LFI
1,Non soutenu,M. Martin,68,15,,1,26535,2242,True,684,LREM
1,Irrecevable,"M. Lagleize,  M. Bolo, Mme Deprez-Audebert, M. Mathiasin, M. Ramos, M. Turquois, M. Barrot, Mme Elimas, Mme Florennes, M. Garcia, M. Lainé, Mme Lasserre-David, M. Mignola, M. Pahun, Mme Poueyto, M. Thierry Robert",4,15,,16,26536,,True,74,MODEM
1,Non soutenu,"M. Lagarde,  Mme Auconie, M. Benoit, M. Bournazel, M. Guy Bricout, Mme Descamps, M. Dunoyer, M. Favennec Becot, Mme Firmin Le Bodo, M. Gomès, M. Leroy, Mme Magnier, M. Morel-À-L'Huissier, M. Vercamer, M. Zumkeller",20,15,,15,26538,661,False,360,UAI
2,Adopté,"M. Pupponi,  Mme Bareigts, Mme Biémouret, M. Carvounas, Mme Karamanli, Mme Untermaier, M. Letchimy, M. Hutin",109,15,,8,26539,280,False,561,NG
1,Retiré,M. Benoit,109,15,,32,26540,163,False,190,UAI
3,Non soutenu,M. Reiss,109,15,,1,26541,766,False,121,LR
1,Retiré,M. Sempastous,68,15,,1,26543,374,True,654,LREM
3,Non soutenu,Mme Trastour-Isnart,109,15,,1,26544,825,False,315,LR
1,Non soutenu,M. Fuchs,109,15,,1,26547,764,True,121,MODEM
1,Adopté,"Mme Riotton,  M. Cellier, Mme Pompili, Mme Bureau-Bonnard, Mme De Temmerman, Mme Degois, Mme Lardet, Mme Lenne, Mme Meynier-Millefert, M. Orphelin, M. Pellois, M. Perea, M. Perrot, M. Roseren, Mme Sarles, M. Vignal, Mme Yolaine de Courson, M. Zulesi",31,15,,18,35800,387,True,226,LREM
1,Adopté,le Gouvernement,10,15,gouvernement,1,37193,688,True,515,gouvernement
1,Non soutenu,M. Laqhila,109,15,,1,26552,938,True,39,MODEM
1,Non soutenu,M. Diard,3,15,,1,884,501,False,204,LR
1,Adopté,Mme Forteza,54,15,,1,17251,32,True,145,LREM
6,Non soutenu,"M. Ramadier,  M. Reda, M. Hetzel",85,15,,3,26556,558,False,463,LR
1,Adopté,"M. Pupponi,  Mme Bareigts, Mme Biémouret, M. Carvounas, Mme Karamanli, Mme Untermaier, M. Hutin, M. Aviragnet, Mme Battistel, M. Bouillon, M. Jean-Louis Bricout, M. Alain David, Mme Laurence Dumont, M. Faure, M. Garot, M. David Habib, M. Juanico, M. Jérôme Lambert, M. Le Foll, M. Letchimy, Mme Manin, Mme Pau-Langevin, Mme Pires Beaune, M. Potier, M. Pueyo, Mme Rabault, M. Saulignac, Mme Vainqueur-Christophe, M. Vallaud, Mme Victory",68,15,,30,26558,1209,False,123,NG
1,Rectifié,"Mme Bello,  Mme Buffet, M. Fabien Roussel, M. Wulfranc, M. Serville, M. Jumel, M. Peu, M. Nilor, M. Lecoq, Mme Kéclard-Mondésir, M. Brotherson, M. Dufrègne, Mme Faucillon, M. Bruneel, M. Dharréville, M. Chassaigne",34,15,,16,26561,1230,False,603,GDR
1,Adopté,"M. Peu,  M. Wulfranc, M. Bruneel, Mme Bello, M. Brotherson, Mme Buffet, M. Chassaigne, M. Dharréville, M. Dufrègne, Mme Faucillon, M. Jumel, Mme Kéclard-Mondésir, M. Lecoq, M. Nilor, M. Fabien Roussel, M. Serville",21,15,,16,26562,576,False,324,GDR
3,Retiré,"M. Pupponi,  Mme Bareigts, Mme Biémouret, M. Carvounas, Mme Karamanli, Mme Untermaier, M. Letchimy, M. Hutin",11,15,,8,26563,4367,False,652,NG
2,Adopté,"M. Pupponi,  Mme Bareigts, Mme Biémouret, M. Carvounas, Mme Karamanli, Mme Untermaier, M. Letchimy, M. Hutin",21,15,,8,26565,1753,False,4112,NG
1,Non soutenu,"Mme Le Pen,  M. Aliot, M. Bilde, M. Chenu, M. Collard, M. Pajot",5,15,,6,38530,323,False,63,NI
1,Non soutenu,Mme Magnier,104,15,,1,4158,783,False,196,LC
1,Non soutenu,Mme Bono-Vandorme,68,15,,1,26574,98,True,139,LREM
1,Adopté,le Gouvernement,1,15,gouvernement,1,37197,7165,True,2680,gouvernement
1,Retiré avant séance,"Mme Do,  M. Portarrieu, Mme Brulebois, Mme Hérin, Mme Tiegna, Mme Valetta Ardisson, M. Gaillard, Mme Thillaye, Mme Mauborgne, Mme Blanc, Mme Melchior, Mme Toutut-Picard, M. Cédric Roussel, M. Thiébaut, M. Cazenove, Mme Faure-Muntian, Mme Mireille Robert, Mme Michel, M. Masséglia, Mme Le Meur, Mme Françoise Dumas",33,15,,21,26576,1403,True,471,LREM
3,Non soutenu,"M. Fuchs,  Mme El Ha&iuml;ry, Mme Florennes, Mme Poueyto",109,15,,4,26577,719,True,315,MODEM
1,Non soutenu,Mme Lorho,109,15,,1,26578,654,False,30,NI
1,Non soutenu,"Mme Françoise Dumas, M. Gaillard",109,15,,2,26579,1331,True,859,LREM
1,Retiré,Mme Forteza,6,15,,1,18343,876,True,387,LREM
1,Rectifié,"Mme Florennes,  M. Millienne, M. Fuchs",14,15,,3,34710,1642,True,1275,MODEM
2,Adopté,"M. Peu,  M. Wulfranc, M. Bruneel, Mme Bello, M. Brotherson, Mme Buffet, M. Chassaigne, M. Dharréville, M. Dufrègne, Mme Faucillon, M. Jumel, Mme Kéclard-Mondésir, M. Lecoq, M. Nilor, M. Fabien Roussel, M. Serville",109,15,,16,26583,280,False,259,GDR
2,Retiré avant séance,"M. Pupponi,  Mme Bareigts, Mme Biémouret, M. Carvounas, Mme Karamanli, Mme Untermaier, M. Letchimy, M. Hutin",68,15,,8,26584,913,False,284,NG
1,Tombe,Mme Beauvais,5,15,,1,4431,476,False,453,LR
9,Non soutenu,Mme Kuster,109,15,,1,26589,971,False,30,LR
1,Adopté,"M. Pupponi,  Mme Bareigts, Mme Biémouret, M. Carvounas, Mme Karamanli, Mme Untermaier, M. Letchimy, M. Hutin",21,15,,8,26591,1824,False,202,NG
3,Retiré,"M. Pupponi,  Mme Bareigts, Mme Biémouret, M. Carvounas, Mme Karamanli, Mme Untermaier, M. Letchimy, M. Hutin",85,15,,8,26592,1017,False,1259,NG
1,Retiré avant séance,"M. Pupponi,  Mme Bareigts, Mme Biémouret, M. Carvounas, Mme Karamanli, Mme Untermaier, M. Hutin",68,15,,7,26593,1072,False,1360,NG
2,Non soutenu,M. Bazin,68,15,,1,26598,962,False,39,LR
1,Tombe,"M. Bazin,  M. Abad, Mme Bassire, Mme Bazin-Malgras, Mme Beauvais, M. Cattin, M. Cinieri, M. Cordier, M. Descoeur, M. Di Filippo, Mme Duby-Muller, M. Grelier, M. Leclerc, Mme Louwagie, M. Masson, M. Perrut, M. Pradié, M. Schellenberger, M. Straumann, M. Vialay, Mme Anthoine, M. Rémi Delatte, M. Lurton, M. Reynès, M. Bouchet",4,15,,25,4433,767,False,606,LR
1,Non soutenu,Mme Lorho,109,15,,1,26600,670,False,39,NI
3,Retiré,M. Bazin,11,15,,1,26602,2871,False,1771,LR
2,Retiré,"M. Sempastous,  Mme Melchior, M. Sommer",85,15,,3,26603,2255,True,159,LREM
1,Retiré,"M. Pellois,  M. Ferrand, Mme Melchior, Mme Le Meur, M. Bothorel, M. André, M. Berville, Mme Cloarec, M. Jacques, M. Kerlogot, M. Larsonneur, M. Le Bohec, M. Le Gac, Mme Le Feur, Mme Le Peih, Mme Maillart-Méhaignerie, M. Molac, M. Rouillard, Mme Tanguy, Mme Kerbarh",31,15,,20,26604,887,True,1023,LREM
1,Non soutenu,"M. Schellenberger,  Mme Valérie Boyer, M. Cattin, M. Hetzel, Mme Kuster, M. Reda, M. Saddier, M. Straumann, Mme Valentin",85,15,,9,26606,597,False,39,LR
1,Adopté,M. Lagleize,38,15,,1,39021,132,True,169,MODEM
1,Adopté,"M. Saint-Martin,  M. Besson-Moreau, Mme Beaudouin-Hubiere, M. Blein, M. Bothorel, Mme Cattelot, M. Cesarini, M. Colas-Roy, M. Daniel, Mme Degois, M. Da Silva, Mme Errante, Mme Grandjean, Mme Hammerer, Mme Kerbarh, M. Le Bohec, Mme Le Peih, Mme Limon, M. Mazars, Mme Mauborgne, Mme Michel, Mme M&ouml;rch, M. Moreau, Mme Motin, M. Pellois, M. Pietraszewski, M. Potterie, M. Questel, Mme Rist, M. Cédric Roussel, M. Serva, Mme Sylla, M. Tan, M. Taquet, M. Terlier, Mme Thourot, Mme Tiegna, M. Trompille, M. Ferrand, les membres du groupe La République en Marche",8,15,,38,37203,1659,True,113,LREM
1,Retiré,"M. Brun,  M. Abad, M. Bony, Mme Bonnivard, M. Bouchet, M. Cattin, M. Cinieri, M. Cordier, Mme Dalloz, M. Ferrara, M. de Ganay, M. Gosselin, M. Hetzel, M. Le Fur, Mme Meunier, M. Parigi, Mme Poletti, M. Quentin, M. Reda, M. Reiss, M. Saddier, M. Straumann, M. Viala",11,15,,23,26612,3244,False,1531,LR
3,Non soutenu,"M. Pupponi,  Mme Bareigts, Mme Biémouret, M. Carvounas, Mme Karamanli, Mme Untermaier, M. Hutin",109,15,,7,26613,2363,False,5415,NG
1,Non soutenu,"Mme Lacroute,  M. Saddier, M. Hetzel, Mme Bazin-Malgras, M. Straumann, M. Bony, Mme Louwagie, M. Masson, M. Le Fur, M. Cordier, M. Reda, M. Quentin, M. Viala, M. Descoeur, Mme Valérie Boyer, Mme Trastour-Isnart, Mme Le Grip",68,15,,17,26615,642,False,576,LR
1,Non soutenu,M. Laqhila,109,15,,1,26623,749,True,227,MODEM
3,Adopté,"M. Peu,  M. Wulfranc, M. Bruneel, Mme Bello, M. Brotherson, Mme Buffet, M. Chassaigne, M. Dharréville, M. Dufrègne, Mme Faucillon, M. Jumel, Mme Kéclard-Mondésir, M. Lecoq, M. Nilor, M. Fabien Roussel, M. Serville",12,15,,16,26624,529,False,130,GDR
2,Retiré,M. Bazin,68,15,,1,26625,1399,False,301,LR
1,Tombe,"M. Bernalicis,  Mme Autain, M. Coquerel, M. Corbière, Mme Fiat, M. Lachaud, M. Larive, M. Mélenchon, Mme Obono, Mme Panot, M. Prud'homme, M. Quatennens, M. Ratenon, Mme Ressiguier, Mme Rubin, M. Ruffin, Mme Taurine",8,15,,17,39076,276,False,795,LFI
1,Tombe,"M. Pupponi,  Mme Bareigts, Mme Biémouret, M. Carvounas, Mme Karamanli, Mme Untermaier, M. Letchimy, M. Hutin",85,15,,8,26628,1035,False,147,NG
1,Non soutenu,Mme Lorho,109,15,,1,26631,654,False,30,NI
2,Non soutenu,Mme Bessot Ballot,8,15,,1,26632,972,True,603,LREM
4,Adopté,"M. Peu,  M. Wulfranc, M. Bruneel, Mme Bello, M. Brotherson, Mme Buffet, M. Chassaigne, M. Dharréville, M. Dufrègne, Mme Faucillon, M. Jumel, Mme Kéclard-Mondésir, M. Lecoq, M. Nilor, M. Fabien Roussel, M. Serville",85,15,,16,26633,1371,False,623,GDR
2,Retiré,"M. Peu,  M. Wulfranc, M. Bruneel, Mme Bello, M. Brotherson, Mme Buffet, M. Chassaigne, M. Dharréville, M. Dufrègne, Mme Faucillon, M. Jumel, Mme Kéclard-Mondésir, M. Lecoq, M. Nilor, M. Fabien Roussel, M. Serville",68,15,,16,26634,612,False,1511,GDR
1,Adopté,Mme Louis,6,15,,1,26636,32,True,210,LREM
1,Non soutenu,Mme Bono-Vandorme,68,15,,1,26637,831,True,298,LREM
1,Non soutenu,"M. Gaillard, Mme Françoise Dumas",109,15,,2,26638,724,True,433,LREM
1,Non soutenu,"M. Pupponi,  Mme Bareigts, Mme Biémouret, M. Carvounas, Mme Karamanli, Mme Untermaier, M. Hutin, M. Aviragnet, Mme Battistel, M. Bouillon, M. Jean-Louis Bricout, M. Alain David, Mme Laurence Dumont, M. Faure, M. Garot, M. David Habib, M. Juanico, M. Jérôme Lambert, M. Le Foll, M. Letchimy, Mme Manin, Mme Pau-Langevin, Mme Pires Beaune, M. Potier, M. Pueyo, Mme Rabault, M. Saulignac, Mme Vainqueur-Christophe, M. Vallaud, Mme Victory",68,15,,30,26640,988,False,775,NG
1,Adopté,"M. Gouffier-Cha,  Mme Rixain, Mme Lazaar, M. Cabaré, M. Balanant, Mme Poueyto, Mme Romeiro Dias, Mme Fontenel-Personne, Mme Couillard, Mme Rauch",116,15,,10,37208,669,True,224,"LREM,MODEM"
1,Retiré,"M. Peu,  M. Wulfranc, M. Bruneel, Mme Bello, M. Brotherson, Mme Buffet, M. Chassaigne, M. Dharréville, M. Dufrègne, Mme Faucillon, M. Jumel, Mme Kéclard-Mondésir, M. Lecoq, M. Nilor, M. Fabien Roussel, M. Serville",8,15,,16,26642,1240,False,1646,GDR
1,Non soutenu,"M. Vercamer,  M. Benoit, M. Guy Bricout, M. Charles de Courson, M. Demilly, M. Favennec Becot, Mme Firmin Le Bodo, M. Lagarde, M. Leroy, Mme Magnier, M. Naegelen, M. Philippe Vigier, M. Zumkeller",68,15,,13,26643,411,False,31,UAI
2,Adopté,"M. Pupponi,  Mme Bareigts, Mme Biémouret, M. Carvounas, Mme Karamanli, Mme Untermaier, M. Letchimy, M. Hutin",109,15,,8,26645,1901,False,478,NG
1,Retiré,"M. Grelier,  M. Cattin, M. Hetzel, M. Reda, Mme Bazin-Malgras, M. Saddier, M. Descoeur, Mme Valentin, M. Masson, M. Bazin, M. Abad, M. Lurton, M. de Ganay, M. Fasquelle, Mme Lacroute, M. Reiss",21,15,,16,26650,655,False,514,LR
2,Non soutenu,"M. Pupponi,  Mme Bareigts, Mme Biémouret, M. Carvounas, Mme Karamanli, Mme Untermaier, M. Letchimy, M. Hutin",109,15,,8,26651,280,False,255,NG
1,Non soutenu,"Mme Genevard,  M. Vialay, M. Cattin, Mme Valérie Boyer, M. Masson, M. Hetzel, M. Brun, M. Straumann, M. Larrivé, Mme Anthoine, M. Dive, Mme Louwagie, M. Abad, Mme Dalloz, M. Saddier, M. Leclerc, Mme Bonnivard, M. Parigi, M. Viala, M. Reiss, Mme Bazin-Malgras, M. Gosselin, M. Bony, Mme Poletti, M. de Ganay, M. Fasquelle, M. Pierre-Henri Dumont",68,15,,27,26660,1445,False,164,LR
1,Non soutenu,"M. Gaillard, Mme Françoise Dumas",109,15,,2,26663,747,True,367,LREM
1,Non soutenu,"M. Lurton,  M. Cinieri, M. Reda, Mme Beauvais, Mme Levy, M. Masson, M. Brun, Mme Valentin, M. Saddier, M. Bony, Mme Louwagie, M. Cordier, M. Hetzel, M. Straumann, M. de Ganay, Mme Anthoine, Mme Dalloz",85,15,,17,26664,283,False,234,LR
1,Non soutenu,M. Benoit,85,15,,32,26665,400,False,307,UAI
3,Non soutenu,"Mme Bonnivard,  M. Fasquelle, M. Bazin, M. Perrut, Mme Louwagie",109,15,,5,26666,1857,False,157,LR
1,Irrecevable,M. Da Silva,21,15,,1,26668,,True,74,LREM
1,Non soutenu,"M. Gaillard, Mme Françoise Dumas",21,15,,2,26669,952,True,333,LREM
5,Non soutenu,"M. Sorre, M. Galbadon",68,15,,2,26677,844,True,378,LREM
2,Adopté,"M. Pupponi,  Mme Bareigts, Mme Biémouret, M. Carvounas, Mme Karamanli, Mme Untermaier, M. Letchimy, M. Hutin",109,15,,8,26678,1249,False,147,NG
1,Non soutenu,"M. Gaillard, Mme Françoise Dumas",4,15,,2,26679,1113,True,1087,LREM
3,Non soutenu,"M. Cédric Roussel,  M. Besson-Moreau, Mme Janvier, M. Blanchet, Mme Charvier, M. Cesarini, Mme Rist, Mme Piron, M. Bouyx, M. Bois",17,15,,10,26681,716,True,969,LREM
1,Retiré,"M. Raphan,  Mme Bureau-Bonnard, Mme Guerel, M. Bois, M. Marilossian, M. Morenas, Mme Bono-Vandorme, M. Daniel, Mme Gaillot, Mme Rossi",85,15,,10,26682,407,True,140,LREM
1,Non soutenu,"M. Causse,  M. Ardouin, M. Bois, Mme Brulebois, M. Zulesi, Mme Krimi, M. Marilossian, M. Freschi, Mme De Temmerman, Mme Guerel, Mme Vanceunebrock-Mialon",109,15,,11,26684,582,True,175,LREM
1,Adopté,"Mme Valérie Petit,  Mme Clapot, Mme Liso, Mme Brugnera, Mme Wonner, Mme Rossi, Mme Fontenel-Personne, M. Zulesi, Mme Cattelot, Mme Pouzyreff, M. Mbaye, Mme Osson, Mme Marsaud, Mme Thillaye, Mme Dufeu Schubert, M. Saint-Martin, Mme Khedher, M. Michels, Mme Kuric, Mme Sylla, Mme Bono-Vandorme, M. Marilossian",12,15,,22,26293,1766,True,389,LREM
1,Adopté,"M. Ramadier,  M. Cordier, M. Reda, M. Hetzel",68,15,,4,26696,956,False,207,LR
1,Non soutenu,Mme Luquet,68,15,,1,26697,462,True,313,MODEM
1,Adopté,Mme Louis,21,15,,1,26703,347,True,29,LREM
1,Retiré,Mme Melchior,85,15,,1,26705,1738,True,466,LREM
1,Adopté,Mme Fabre,18,15,,1,37219,277,True,91,LREM
1,Irrecevable,"M. Nogal,  Mme de Lavergne, M. Damien Adam, M. Anato, Mme Beaudouin-Hubiere, M. Besson-Moreau, Mme Bessot Ballot, Mme Blanc, M. Bothorel, M. Blein, Mme Brunet, M. Cazenove, M. Cellier, Mme Crouzet, M. Daniel, M. Delpon, M. Démoulin, Mme Do, Mme Hammerer, Mme Hennion, M. Huppé, M. Kasbarian, Mme Le Meur, Mme Lebec, M. Leclabart, M. Lescure, Mme Limon, M. Martin, Mme Melchior, Mme O'Petit, Mme Oppelt, Mme Petel, M. Potterie, M. Sempastous, M. Sommer, Mme Tiegna, M. Ferrand, les membres du groupe La République en Marche",14,15,,36,26710,,True,74,LREM
1,Non soutenu,Mme Lacroute,109,15,,1,26712,723,False,771,LR
4,Irrecevable,"Mme Bareigts,  M. Letchimy, M. Potier, M. Pupponi",17,15,,4,26714,,False,74,NG
1,Retiré,"M. Pupponi,  Mme Bareigts, Mme Biémouret, M. Carvounas, Mme Karamanli, Mme Untermaier, M. Letchimy, M. Hutin",21,15,,8,26715,1547,False,993,NG
1,Non soutenu,"M. Peu,  M. Wulfranc, M. Bruneel, Mme Bello, M. Brotherson, Mme Buffet, M. Chassaigne, M. Dharréville, M. Dufrègne, Mme Faucillon, M. Jumel, Mme Kéclard-Mondésir, M. Lecoq, M. Nilor, M. Fabien Roussel, M. Serville",85,15,,16,26716,337,False,103,GDR
1,Adopté,le Gouvernement,2,15,gouvernement,1,37221,1381,True,180,gouvernement
1,Non soutenu,Mme Romeiro Dias,20,15,,1,26720,1802,True,149,LREM
1,Non soutenu,"M. Saddier, Mme Bonnivard",109,15,,2,26721,1134,False,852,LR
2,Non soutenu,"M. Peu,  M. Wulfranc, M. Bruneel, Mme Bello, M. Brotherson, Mme Buffet, M. Chassaigne, M. Dharréville, M. Dufrègne, Mme Faucillon, M. Jumel, Mme Kéclard-Mondésir, M. Lecoq, M. Nilor, M. Fabien Roussel, M. Serville",85,15,,16,26724,414,False,104,GDR
1,Tombe,Mme Lorho,7,15,,1,4456,671,False,321,NI
1,Retiré,"M. Pupponi,  Mme Bareigts, Mme Biémouret, M. Carvounas, Mme Karamanli, Mme Untermaier, M. Letchimy, M. Hutin",21,15,,8,26739,2293,False,850,NG
1,Retiré,"M. Pupponi,  Mme Bareigts, Mme Biémouret, M. Carvounas, Mme Karamanli, Mme Untermaier, M. Letchimy, M. Hutin",21,15,,8,26742,213,False,432,NG
1,Non soutenu,M. Thierry Robert,17,15,,1,26743,517,True,276,MODEM
3,Adopté,"M. Pupponi,  Mme Bareigts, Mme Biémouret, M. Carvounas, Mme Karamanli, Mme Untermaier, M. Letchimy, M. Hutin",68,15,,8,26744,631,False,30,NG
1,Non soutenu,Mme Melchior,20,15,,1,26745,770,True,1032,LREM
2,Irrecevable,Mme Ménard,2,15,,1,4458,,False,74,NI
1,Non soutenu,"M. Peu,  M. Wulfranc, M. Bruneel, Mme Bello, M. Brotherson, Mme Buffet, M. Chassaigne, M. Dharréville, M. Dufrègne, Mme Faucillon, M. Jumel, Mme Kéclard-Mondésir, M. Lecoq, M. Nilor, M. Fabien Roussel, M. Serville",2,15,,16,26751,2020,False,29,GDR
